Date_fcx,fcx_volume,fcx_price,Date_nktr,nktr_volume,nktr_price
14-06-2011,19839223,27.56074,14-06-2011,3242669,5.17551
13-06-2011,17505405,26.90883,13-06-2011,1030793,5.25693
10-06-2011,17510240,27.21826,10-06-2011,899992,5.45391
09-06-2011,16478014,27.43799,09-06-2011,714448,5.57544
08-06-2011,18164771,26.7294,08-06-2011,2064714,5.45704
07-06-2011,15046065,27.10672,07-06-2011,1416524,5.61414
06-06-2011,20565169,27.26422,06-06-2011,1985116,5.64952
03-06-2011,18871166,27.29042,03-06-2011,672498,6.23308
02-06-2011,20880606,27.51309,02-06-2011,506437,6.48327
01-06-2011,25257393,27.43232,01-06-2011,946056,6.48881
31-05-2011,24328388,28.74175,31-05-2011,1170222,6.73766
27-05-2011,17442798,28.88835,27-05-2011,427343,6.53677
26-05-2011,20944533,28.51643,26-05-2011,772627,6.68082
25-05-2011,24765727,28.33454,25-05-2011,498404,6.44452
24-05-2011,22219348,27.70835,24-05-2011,956641,6.38796
23-05-2011,20253696,27.00577,23-05-2011,946481,6.55936
20-05-2011,24763507,27.25357,20-05-2011,675240,6.74886
19-05-2011,20681772,26.81482,19-05-2011,736038,6.70395
18-05-2011,28789187,27.26393,18-05-2011,578244,6.92146
17-05-2011,34665045,26.42697,17-05-2011,905399,6.97248
16-05-2011,24513863,26.66396,16-05-2011,527485,7.00704
13-05-2011,20217622,27.34185,13-05-2011,566571,7.29263
12-05-2011,26880698,27.37375,12-05-2011,579664,7.33558
11-05-2011,30287711,27.14571,11-05-2011,634367,7.22976
10-05-2011,15418037,28.46856,10-05-2011,497221,7.25829
09-05-2011,16256852,28.70748,09-05-2011,412146,7.10642
06-05-2011,18847519,27.58585,06-05-2011,505218,6.99208
05-05-2011,26317179,27.08269,05-05-2011,901634,6.90862
04-05-2011,29917810,27.27273,04-05-2011,922177,6.76813
03-05-2011,24204203,28.36749,03-05-2011,989773,6.78742
02-05-2011,16643276,28.93056,02-05-2011,1175218,6.96517
29-04-2011,12927571,29.38743,29-04-2011,1409899,7.00121
28-04-2011,18228124,29.3935,28-04-2011,1441156,6.75858
27-04-2011,21262411,30.28974,27-04-2011,627312,6.78243
26-04-2011,16678906,30.24378,26-04-2011,771038,6.7719
25-04-2011,15228651,29.7706,25-04-2011,563949,6.74146
21-04-2011,16073239,29.8039,21-04-2011,1105216,6.73255
20-04-2011,29036637,29.11683,20-04-2011,2243603,6.57423
19-04-2011,21867543,28.61094,19-04-2011,756010,6.69228
18-04-2011,22058859,28.14831,18-04-2011,1055740,6.87597
15-04-2011,23194905,28.05971,15-04-2011,1276353,6.93165
14-04-2011,19123293,28.38997,14-04-2011,689741,6.63445
13-04-2011,21406705,28.66698,13-04-2011,540071,6.58824
12-04-2011,20290638,29.22096,12-04-2011,453639,6.68968
11-04-2011,18350084,30.2618,11-04-2011,651651,6.72438
08-04-2011,16921659,31.27785,08-04-2011,638842,6.82291
07-04-2011,17413288,31.66266,07-04-2011,566223,6.89559
06-04-2011,18808091,30.95474,06-04-2011,1794506,6.98876
05-04-2011,17434485,31.37189,05-04-2011,1683899,6.87619
04-04-2011,13293152,30.9216,04-04-2011,822798,6.54192
01-04-2011,15269263,30.54332,01-04-2011,1584407,6.81019
31-03-2011,15981446,30.85605,31-03-2011,1265225,6.67371
30-03-2011,18454891,30.82287,30-03-2011,1836710,6.78182
29-03-2011,17503364,30.3952,29-03-2011,810993,6.39869
28-03-2011,17726431,30.23769,28-03-2011,638805,6.1999
25-03-2011,14656410,30.54165,25-03-2011,698281,6.22247
24-03-2011,21340335,30.18819,24-03-2011,559505,6.13194
23-03-2011,27179823,30.62634,23-03-2011,553332,6.13141
22-03-2011,15964803,28.98249,22-03-2011,382497,6.04867
21-03-2011,16322071,29.05339,21-03-2011,954428,6.03206
18-03-2011,20586291,28.81271,18-03-2011,1675234,6.13484
17-03-2011,22466803,29.25525,17-03-2011,800031,6.25268
16-03-2011,31747655,28.53764,16-03-2011,1541185,6.2779
15-03-2011,44583524,29.00289,15-03-2011,1525166,6.432
14-03-2011,20558391,27.56742,14-03-2011,1123013,6.42602
11-03-2011,22210653,28.10228,11-03-2011,770642,6.43464
10-03-2011,35918995,27.25635,10-03-2011,1130256,6.33864
09-03-2011,29057485,27.47373,09-03-2011,744321,6.51799
08-03-2011,21301525,28.3987,08-03-2011,927110,6.48188
07-03-2011,18794883,28.30174,07-03-2011,992975,6.23747
04-03-2011,16109311,29.16079,04-03-2011,1605290,6.36045
03-03-2011,14694961,29.63684,03-03-2011,2240227,6.38634
02-03-2011,11867635,29.54984,02-03-2011,1520212,6.57771
01-03-2011,15315683,29.47272,01-03-2011,1620168,7.04817
28-02-2011,12975428,30.26059,28-02-2011,1087984,6.95331
25-02-2011,15065437,30.04455,25-02-2011,1061086,7.10756
24-02-2011,21900721,29.63981,24-02-2011,1211679,6.99007
23-02-2011,23350061,29.25796,23-02-2011,1069006,7.10231
22-02-2011,27564048,29.07433,22-02-2011,951512,7.32172
18-02-2011,19549770,30.53066,18-02-2011,731570,7.65179
17-02-2011,12770848,32.02913,17-02-2011,747847,7.70193
16-02-2011,14346567,32.24841,16-02-2011,1574309,7.72808
15-02-2011,14092300,31.86518,15-02-2011,1722687,7.77482
14-02-2011,18232891,32.78733,14-02-2011,1317221,8.32098
11-02-2011,12348855,31.19938,11-02-2011,1512407,8.20206
10-02-2011,14835689,31.01681,10-02-2011,656014,7.94804
09-02-2011,18149102,30.98426,09-02-2011,3160861,7.89263
08-02-2011,15324469,32.09343,08-02-2011,1601997,7.82291
07-02-2011,17369541,32.36851,07-02-2011,979901,7.97401
04-02-2011,12886982,32.94438,04-02-2011,1175485,8.17378
03-02-2011,14769562,32.8529,03-02-2011,1040704,8.1343
02-02-2011,16916593,32.16156,02-02-2011,1275048,8.09399
01-02-2011,12215009,32.52204,01-02-2011,1731018,8.08074
31-01-2011,10923060,31.2905,31-01-2011,3299463,8.18427
28-01-2011,10952397,30.73666,28-01-2011,1156775,8.2862
27-01-2011,13610517,30.96557,27-01-2011,892479,8.50423
26-01-2011,13090513,31.77471,26-01-2011,1160682,8.38266
25-01-2011,15842693,30.74643,25-01-2011,1060657,8.42252
24-01-2011,10351762,31.33576,24-01-2011,972256,8.38587
21-01-2011,12754651,31.45156,21-01-2011,1978010,8.1867
20-01-2011,17768043,32.44927,20-01-2011,1638077,8.42676
19-01-2011,9407790,33.66824,19-01-2011,5523383,8.47923
18-01-2011,6166721,34.98541,18-01-2011,541777,9.23278
14-01-2011,9213895,34.94304,14-01-2011,553210,9.12496
13-01-2011,8546997,34.8421,13-01-2011,524410,9.20255
12-01-2011,8556068,36.70213,12-01-2011,628575,9.42444
11-01-2011,8598603,36.86065,11-01-2011,773215,9.4109
10-01-2011,8424287,36.07907,10-01-2011,557950,9.21103
07-01-2011,10336410,35.67128,07-01-2011,418361,9.37718
06-01-2011,9607201,34.9705,06-01-2011,515286,9.33374
05-01-2011,10228211,35.23516,05-01-2011,695445,9.28468
04-01-2011,14619923,35.00639,04-01-2011,1508669,8.968
03-01-2011,8460513,35.09029,03-01-2011,1137555,9.36822
31-12-2010,3489635,35.26368,31-12-2010,429669,9.61395
30-12-2010,4120540,35.20018,30-12-2010,796375,9.77154
29-12-2010,3867228,35.4572,29-12-2010,265467,9.75055
28-12-2010,4176378,35.36454,28-12-2010,482686,9.77375
27-12-2010,5592981,35.45241,27-12-2010,359976,9.64131
23-12-2010,5731467,35.36668,23-12-2010,538249,9.76056
22-12-2010,5750644,34.90582,22-12-2010,528367,9.58967
21-12-2010,5777602,34.76118,21-12-2010,855405,9.50457
20-12-2010,6894317,34.10982,20-12-2010,739738,9.37357
17-12-2010,10146080,33.92322,17-12-2010,1206666,9.49377
16-12-2010,8300730,33.05255,16-12-2010,549531,9.80125
15-12-2010,9884170,32.83266,15-12-2010,990942,9.70998
14-12-2010,8567732,33.30065,14-12-2010,1196278,9.38712
13-12-2010,10008043,33.58169,13-12-2010,4290343,9.49783
10-12-2010,8687211,33.19045,10-12-2010,556756,10.62897
09-12-2010,9908087,32.55534,09-12-2010,334166,10.35396
08-12-2010,13544856,31.94447,08-12-2010,238051,10.16334
07-12-2010,12705621,32.35321,07-12-2010,645270,10.11954
06-12-2010,11499479,32.14939,06-12-2010,403366,10.13763
03-12-2010,8633584,31.69984,03-12-2010,597091,9.94839
02-12-2010,11186620,31.71005,02-12-2010,879503,9.8455
01-12-2010,10715199,31.2542,01-12-2010,1103352,10.04646
30-11-2010,12792827,30.22593,30-11-2010,1415149,9.717
29-11-2010,13013254,30.07006,29-11-2010,1150502,9.88248
26-11-2010,4869157,28.75731,26-11-2010,77445,10.18498
24-11-2010,7972868,29.30087,24-11-2010,456697,10.23858
23-11-2010,11032987,28.66606,23-11-2010,671800,9.84843
22-11-2010,9908301,29.20223,22-11-2010,430332,10.12658
19-11-2010,11154971,29.01187,19-11-2010,337472,10.06667
18-11-2010,11468386,28.52511,18-11-2010,716099,10.09841
17-11-2010,11300096,27.839,17-11-2010,1152543,9.90319
16-11-2010,22130526,28.15608,16-11-2010,783164,10.15944
15-11-2010,9688550,29.14574,15-11-2010,436125,10.11533
12-11-2010,16295337,29.57488,12-11-2010,798523,10.08926
11-11-2010,13638062,30.77488,11-11-2010,557444,10.22561
10-11-2010,14273316,29.54027,10-11-2010,488138,10.2635
09-11-2010,19625752,28.82955,09-11-2010,665624,10.07942
08-11-2010,7423919,29.3773,08-11-2010,644224,10
05-11-2010,13707882,28.98628,05-11-2010,1643811,10.20684
04-11-2010,17238183,28.47468,04-11-2010,525725,10.66798
03-11-2010,11624252,26.89708,03-11-2010,420697,10.73998
02-11-2010,10621210,27.06463,02-11-2010,633747,10.52294
01-11-2010,8842805,26.93012,01-11-2010,500982,10.52442
29-10-2010,8377434,26.49719,29-10-2010,278267,10.46996
28-10-2010,10005031,26.67803,28-10-2010,289595,10.64426
27-10-2010,11728848,26.97336,27-10-2010,513643,10.82631
26-10-2010,10518015,27.57634,26-10-2010,389637,10.66869
25-10-2010,10063226,26.76702,25-10-2010,243853,10.9018
22-10-2010,10502315,26.27573,22-10-2010,417935,10.82382
21-10-2010,17890164,26.91166,21-10-2010,529623,11.00588
20-10-2010,10560989,26.56641,20-10-2010,690609,11.31724
19-10-2010,14565727,26.11233,19-10-2010,516977,11.33073
18-10-2010,9680506,26.7774,18-10-2010,471766,11.35178
15-10-2010,12674010,27.21925,15-10-2010,668535,11.08336
14-10-2010,15481235,27.39808,14-10-2010,248670,10.97908
13-10-2010,15194509,27.62941,13-10-2010,381061,11.07606
12-10-2010,10577415,26.68478,12-10-2010,431345,11.28579
11-10-2010,7510269,26.63047,11-10-2010,442793,10.9447
08-10-2010,13583071,26.61885,08-10-2010,545568,11.26285
07-10-2010,13445170,25.52291,07-10-2010,257912,10.66542
06-10-2010,13655717,26.06961,06-10-2010,442439,10.81508
05-10-2010,13241756,25.56502,05-10-2010,512996,10.78964
04-10-2010,11649029,24.7054,04-10-2010,547689,10.61281
01-10-2010,15633685,25.14984,01-10-2010,526810,10.70441
30-09-2010,10831629,24.31034,30-09-2010,492235,10.84435
29-09-2010,9611095,24.52294,29-09-2010,329836,10.76302
28-09-2010,10701561,24.85572,28-09-2010,444643,10.84923
27-09-2010,6970797,24.90123,27-09-2010,378120,10.51265
24-09-2010,9754723,24.92671,24-09-2010,723831,11.02947
23-09-2010,11528567,24.45409,23-09-2010,333242,10.39233
22-09-2010,10688546,24.51703,22-09-2010,231869,10.36959
21-09-2010,11386143,24.51254,21-09-2010,383957,10.83943
20-09-2010,10809408,24.72434,20-09-2010,507747,10.99296
17-09-2010,7057332,24.27984,17-09-2010,580512,10.44364
16-09-2010,7711247,24.24009,16-09-2010,358798,10.53235
15-09-2010,9982626,24.27777,15-09-2010,296783,10.80686
14-09-2010,9018341,24.2729,14-09-2010,409584,10.9608
13-09-2010,10050971,24.65587,13-09-2010,537849,11.12666
10-09-2010,7453249,24.17888,10-09-2010,712188,11.10936
09-09-2010,9560314,23.86393,09-09-2010,245383,10.66142
08-09-2010,10106092,24.06839,08-09-2010,341001,10.64314
07-09-2010,9803491,23.71259,07-09-2010,565375,10.57964
03-09-2010,10775387,23.64233,03-09-2010,496671,10.99899
02-09-2010,9592223,23.29941,02-09-2010,731269,11.08682
01-09-2010,15298419,23.08793,01-09-2010,599707,10.47202
31-08-2010,12301346,21.99915,31-08-2010,733842,10.0796
30-08-2010,8249065,21.5214,30-08-2010,438236,10.05758
27-08-2010,13676619,21.66044,27-08-2010,501247,10.48172
26-08-2010,12053138,20.48529,26-08-2010,455022,10.3755
25-08-2010,13396789,20.40898,25-08-2010,888544,10.41453
24-08-2010,15261597,20.51704,24-08-2010,730060,10.25095
23-08-2010,6372188,21.53499,23-08-2010,331928,10.6954
20-08-2010,9916580,21.77879,20-08-2010,427452,10.92311
19-08-2010,9868374,21.7995,19-08-2010,435910,10.78531
18-08-2010,6892471,22.05178,18-08-2010,517299,11.1767
17-08-2010,9743119,21.93603,17-08-2010,786751,11.01445
16-08-2010,6349943,21.33471,16-08-2010,392581,11.10072
13-08-2010,6422236,21.24002,13-08-2010,410568,11.08505
12-08-2010,9457943,21.24402,12-08-2010,544490,11.27024
11-08-2010,11890039,21.07932,11-08-2010,642344,10.96709
10-08-2010,10213706,21.64198,10-08-2010,690944,11.42792
09-08-2010,5358846,21.90429,09-08-2010,705666,11.49747
06-08-2010,11775962,21.80812,06-08-2010,505194,11.10357
05-08-2010,9657991,21.82467,05-08-2010,819982,11.21581
04-08-2010,10155159,22.10541,04-08-2010,1175490,11.18121
03-08-2010,9069848,21.69911,03-08-2010,731411,10.56013
02-08-2010,13025575,22.02637,02-08-2010,829823,10.40401
30-07-2010,11157637,21.26014,30-07-2010,787018,10.0092
29-07-2010,11800392,20.97257,29-07-2010,1217166,10.0237
28-07-2010,11757861,20.99587,28-07-2010,1188584,10.27081
27-07-2010,13274184,20.85265,27-07-2010,941978,10.61995
26-07-2010,9902371,21.26224,26-07-2010,887050,10.4141
23-07-2010,14997818,21.44892,23-07-2010,692781,9.96109
22-07-2010,18938627,20.68726,22-07-2010,774658,9.42445
21-07-2010,22812000,19.99947,21-07-2010,628865,9.4238
20-07-2010,16833301,19.33231,20-07-2010,443421,9.3016
19-07-2010,8879551,18.2119,19-07-2010,380840,9.29156
16-07-2010,13944094,18.03555,16-07-2010,938542,9.35202
15-07-2010,11078568,19.02057,15-07-2010,335112,9.89284
14-07-2010,10532265,19.35296,14-07-2010,355679,10.1372
13-07-2010,11665806,19.56643,13-07-2010,651822,10.31715
12-07-2010,16981233,19.38022,12-07-2010,489761,10.02462
09-07-2010,11881383,20.13355,09-07-2010,1057334,10.23958
08-07-2010,12894761,19.26238,08-07-2010,601793,9.76766
07-07-2010,14062415,19.27296,07-07-2010,675311,9.59784
06-07-2010,12771843,18.07447,06-07-2010,740701,9.32901
02-07-2010,10097403,18.00994,02-07-2010,354402,9.24745
01-07-2010,18046213,18.05027,01-07-2010,831507,9.34159
30-06-2010,13586405,18.61741,30-06-2010,1054542,9.87191
29-06-2010,14408434,19.30541,29-06-2010,921010,9.62484
28-06-2010,14031309,20.29069,28-06-2010,364828,9.96097
25-06-2010,17015401,20.80884,25-06-2010,1019945,10.15714
24-06-2010,12329663,19.81279,24-06-2010,476679,9.88913
23-06-2010,14681814,20.48785,23-06-2010,297900,10.04488
22-06-2010,13466677,20.44204,22-06-2010,793628,9.96181
21-06-2010,19991807,21.28257,21-06-2010,588431,10.34427
18-06-2010,9883913,20.57441,18-06-2010,905346,10.61403
17-06-2010,11266066,20.56461,17-06-2010,596788,10.62348
16-06-2010,9471105,21.00708,16-06-2010,503052,10.94689
15-06-2010,9972061,20.98437,15-06-2010,1095937,11.26429
14-06-2010,11718481,20.55586,14-06-2010,1052686,10.72478
11-06-2010,11051562,20.77579,11-06-2010,1160929,10.52981
10-06-2010,13882762,20.55591,10-06-2010,1075382,10.32442
09-06-2010,16082285,19.4884,09-06-2010,1795502,9.83375
08-06-2010,22435408,19.81813,08-06-2010,939591,9.39693
07-06-2010,22342390,18.94074,07-06-2010,1633866,9.50469
04-06-2010,14982006,20.16601,04-06-2010,1166416,9.75042
03-06-2010,16706653,20.97259,03-06-2010,879183,10.53712
02-06-2010,11859245,21.7331,02-06-2010,921003,10.22356
01-06-2010,13105043,20.90234,01-06-2010,853668,9.88921
28-05-2010,11784774,21.93217,28-05-2010,568619,9.92212
27-05-2010,15131179,22.20828,27-05-2010,653270,9.96761
26-05-2010,18027181,21.0108,26-05-2010,1056303,9.65579
25-05-2010,22097562,21.23855,25-05-2010,1103436,9.66062
24-05-2010,15937212,20.38087,24-05-2010,917768,9.67456
21-05-2010,26957480,20.60589,21-05-2010,2173634,9.33068
20-05-2010,28352045,19.88993,20-05-2010,1345693,9.88334
19-05-2010,20825363,21.16751,19-05-2010,1016079,10.18556
18-05-2010,19011805,21.07143,18-05-2010,722194,10.12566
17-05-2010,19813189,21.28957,17-05-2010,643828,10.52674
14-05-2010,15376942,21.64969,14-05-2010,908277,10.46025
13-05-2010,14746311,21.99858,13-05-2010,918650,10.64388
12-05-2010,27876319,22.25983,12-05-2010,769874,10.92762
11-05-2010,18519862,21.27367,11-05-2010,1368098,10.32805
10-05-2010,19748963,21.8416,10-05-2010,1567906,10.79625
07-05-2010,31902822,20.53068,07-05-2010,1403431,10.19284
06-05-2010,27482322,20.92362,06-05-2010,1996260,10.3126
05-05-2010,22757848,21.09093,05-05-2010,619174,11.25766
04-05-2010,21863788,20.8615,04-05-2010,953596,11.15798
03-05-2010,17589556,21.56044,03-05-2010,1295529,11.42511
30-04-2010,12269578,21.96234,30-04-2010,793436,10.51838
29-04-2010,13968725,22.64863,29-04-2010,704446,10.88122
28-04-2010,13277760,22.42907,28-04-2010,989614,10.67548
27-04-2010,19051328,22.18609,27-04-2010,1230516,10.3201
26-04-2010,9734588,23.25925,26-04-2010,1512475,10.2099
23-04-2010,13428807,22.96804,23-04-2010,548278,10.66727
22-04-2010,16080406,23.34769,22-04-2010,407717,10.89734
21-04-2010,25412819,22.57188,21-04-2010,813646,10.79367
20-04-2010,9625532,23.21141,20-04-2010,529838,10.77118
19-04-2010,13645373,23.1511,19-04-2010,425975,10.47591
16-04-2010,14869061,23.20484,16-04-2010,657437,10.57699
15-04-2010,6941112,23.95317,15-04-2010,408995,10.87037
14-04-2010,8242224,24.11037,14-04-2010,613149,10.65652
13-04-2010,10416041,24.08474,13-04-2010,448702,10.80763
12-04-2010,10416075,23.94935,12-04-2010,539871,10.75427
09-04-2010,9755473,24.5083,09-04-2010,421919,11.10946
08-04-2010,10501241,24.83092,08-04-2010,556609,10.92135
07-04-2010,13347048,24.787,07-04-2010,923532,10.9547
06-04-2010,10941125,25.15129,06-04-2010,869056,11.28888
05-04-2010,10985571,24.90367,05-04-2010,389277,11.53305
01-04-2010,13788429,24.50448,01-04-2010,665619,11.46417
31-03-2010,8261846,23.78064,31-03-2010,534829,11.23919
30-03-2010,13991215,24.01175,30-03-2010,286726,11.4141
29-03-2010,17321039,23.75778,29-03-2010,358408,11.4071
26-03-2010,11749545,22.77905,26-03-2010,515600,11.3526
25-03-2010,13502659,22.56144,25-03-2010,579101,11.66654
24-03-2010,10966439,23.03313,24-03-2010,574634,11.51742
23-03-2010,12690678,23.1465,23-03-2010,623802,11.48488
22-03-2010,14059843,22.67244,22-03-2010,949957,11.20289
19-03-2010,15610394,22.33229,19-03-2010,1076783,10.95769
18-03-2010,11712993,22.68219,18-03-2010,1010181,11.21543
17-03-2010,11970442,22.71519,17-03-2010,584511,11.0482
16-03-2010,12971860,23.06401,16-03-2010,847653,11.1961
15-03-2010,11564675,22.72738,15-03-2010,689102,11.2639
12-03-2010,10341114,22.55219,12-03-2010,834596,11.18785
11-03-2010,12728418,22.68561,11-03-2010,729011,11.30944
10-03-2010,15481213,22.60363,10-03-2010,1004312,11.2544
09-03-2010,12880391,22.58778,09-03-2010,1413764,11.24017
08-03-2010,11211028,22.77107,08-03-2010,1416322,10.91722
05-03-2010,15401433,22.84506,05-03-2010,1701040,10.97722
04-03-2010,13062622,22.35847,04-03-2010,1519893,10.73322
03-03-2010,17025582,22.25726,03-03-2010,4508529,10.44112
02-03-2010,18487129,22.09994,02-03-2010,1203761,9.21798
01-03-2010,15039974,21.75596,01-03-2010,641337,9.4334
26-02-2010,13087437,21.28664,26-02-2010,532752,9.10895
25-02-2010,21340002,21.09892,25-02-2010,528156,9.30938
24-02-2010,17049022,20.66936,24-02-2010,302424,9.35331
23-02-2010,17896125,20.98109,23-02-2010,613800,9.25967
22-02-2010,12215685,21.60681,22-02-2010,646409,9.51225
19-02-2010,15115833,21.89654,19-02-2010,809831,9.45856
18-02-2010,18907055,21.70884,18-02-2010,511389,9.46811
17-02-2010,16405249,21.25344,17-02-2010,1278364,9.25382
16-02-2010,17263068,21.26832,16-02-2010,446639,8.81134
12-02-2010,21536211,20.82614,12-02-2010,522366,8.74606
11-02-2010,22934058,20.88954,11-02-2010,290937,8.61237
10-02-2010,19316230,19.9149,10-02-2010,389559,8.50801
09-02-2010,25226056,20.00214,09-02-2010,611817,8.49412
08-02-2010,23930567,19.46557,08-02-2010,497307,8.32421
05-02-2010,37464567,19.84952,05-02-2010,490560,8.30521
04-02-2010,26879987,18.68762,04-02-2010,887093,8.19887
03-02-2010,23129076,19.51085,03-02-2010,516861,8.58971
02-02-2010,25639674,20.01234,02-02-2010,835694,8.51125
01-02-2010,24419182,19.82091,01-02-2010,527359,8.15006
29-01-2010,25589298,18.49749,29-01-2010,512566,8.22233
28-01-2010,31757196,18.97353,28-01-2010,586765,8.1729
27-01-2010,24475312,19.54834,27-01-2010,543609,8.52503
26-01-2010,21560060,19.66593,26-01-2010,685865,8.34633
25-01-2010,16331657,20.30836,25-01-2010,750006,8.33863
22-01-2010,30312002,20.20192,22-01-2010,1023156,8.3716
21-01-2010,34359425,20.84081,21-01-2010,1212300,8.64539
20-01-2010,17317556,22.79302,20-01-2010,884383,8.52933
19-01-2010,11478682,22.80025,19-01-2010,1423306,8.40912
15-01-2010,12969927,22.58353,15-01-2010,2528325,8.32406
14-01-2010,9345347,22.61478,14-01-2010,2358527,8.15566
13-01-2010,12280511,22.88182,13-01-2010,3868921,7.59101
12-01-2010,17084373,22.47081,12-01-2010,1394388,6.68643
11-01-2010,15465524,23.34605,11-01-2010,863674,6.54721
08-01-2010,10656529,23.5385,08-01-2010,374278,6.524
07-01-2010,9752457,22.99146,07-01-2010,614047,6.68109
06-01-2010,15346846,23.30799,06-01-2010,613111,6.61576
05-01-2010,8657380,22.43549,05-01-2010,434060,6.71253
04-01-2010,9042624,22.26475,04-01-2010,909952,6.71523
31-12-2009,4466157,21.54463,31-12-2009,702043,6.50338
30-12-2009,5718052,21.69084,30-12-2009,502862,6.3812
29-12-2009,8216047,21.73504,29-12-2009,246517,6.25218
28-12-2009,7874983,21.86894,28-12-2009,604804,6.29867
24-12-2009,3767216,21.91733,24-12-2009,136531,6.31183
23-12-2009,9840312,21.68913,23-12-2009,457063,6.27918
22-12-2009,7566866,21.13348,22-12-2009,651237,6.29772
21-12-2009,9561484,20.94719,21-12-2009,389896,6.07881
18-12-2009,12144480,20.56421,18-12-2009,902785,6.11332
17-12-2009,12249054,20.37848,17-12-2009,420925,6.04158
16-12-2009,9176317,21.01712,16-12-2009,624902,6.11543
15-12-2009,10354190,20.68012,15-12-2009,784332,6.25301
14-12-2009,8664153,20.68219,14-12-2009,1071423,6.16686
11-12-2009,12501938,20.1965,11-12-2009,804252,6.2906
10-12-2009,9740273,20.32292,10-12-2009,273782,6.4242
09-12-2009,13308557,20.50853,09-12-2009,269467,6.51922
08-12-2009,15228106,19.92373,08-12-2009,408249,6.54168
07-12-2009,13434057,20.38007,07-12-2009,360665,6.62716
04-12-2009,22230671,20.62872,04-12-2009,727396,6.46115
03-12-2009,11014811,21.36396,03-12-2009,754891,6.37099
02-12-2009,11279150,21.77351,02-12-2009,835571,6.46105
01-12-2009,12282170,21.37783,01-12-2009,884444,6.18789
30-11-2009,14140772,21.26124,30-11-2009,688643,5.81597
27-11-2009,10549475,21.62699,27-11-2009,264591,5.75496
25-11-2009,8335614,22.26577,25-11-2009,266910,5.91473
24-11-2009,9595459,22.01588,24-11-2009,313384,5.8194
23-11-2009,11693359,21.90651,23-11-2009,581760,5.84819
20-11-2009,11419744,21.9,20-11-2009,493290,5.81818
19-11-2009,14450464,21.85349,19-11-2009,460060,5.85592
18-11-2009,12112985,21.77855,18-11-2009,286209,6.17895
17-11-2009,12064214,22.11053,17-11-2009,701526,6.29799
16-11-2009,15050029,21.72164,16-11-2009,695271,6.12463
13-11-2009,11313723,21.01276,13-11-2009,323763,5.76099
12-11-2009,15986081,20.98869,12-11-2009,603871,5.77673
11-11-2009,14304504,21.31285,11-11-2009,457476,5.76011
10-11-2009,15445256,21.21919,10-11-2009,467002,5.82064
09-11-2009,14374864,21.32124,09-11-2009,410567,5.93762
06-11-2009,13428104,20.61512,06-11-2009,699094,5.98342
05-11-2009,15314504,20.57185,05-11-2009,665388,5.59182
04-11-2009,18910458,20.13181,04-11-2009,655478,5.52486
03-11-2009,17498936,20.10475,03-11-2009,722358,5.75378
02-11-2009,19062167,19.43464,02-11-2009,688197,5.54765
30-10-2009,20713279,19.14405,30-10-2009,826440,5.51031
29-10-2009,16640377,20.26587,29-10-2009,1025537,5.7035
28-10-2009,17738464,19.18056,28-10-2009,969278,5.4801
27-10-2009,17308274,20.14031,27-10-2009,995495,5.67352
26-10-2009,16544631,20.56252,26-10-2009,904247,5.76561
23-10-2009,16977949,20.80833,23-10-2009,733137,6.03299
22-10-2009,17790461,21.26487,22-10-2009,897932,6.29748
21-10-2009,23100860,20.41992,21-10-2009,788099,6.18797
20-10-2009,13647515,20.28393,20-10-2009,520524,6.30576
19-10-2009,12484621,20.32484,19-10-2009,549313,6.38924
16-10-2009,9610948,19.55419,16-10-2009,1137711,6.4527
15-10-2009,10099995,19.57167,15-10-2009,745979,6.73638
14-10-2009,11827984,19.67934,14-10-2009,415235,6.57895
13-10-2009,11436049,19.39992,13-10-2009,420012,6.47705
12-10-2009,9972992,19.36536,12-10-2009,538193,6.53144
09-10-2009,10651199,19.44069,09-10-2009,660390,6.39238
08-10-2009,19711411,19.47299,08-10-2009,810467,6.32809
07-10-2009,16090597,19.07294,07-10-2009,532409,6.5967
06-10-2009,13262641,18.18273,06-10-2009,515673,6.6567
05-10-2009,11444518,17.67077,05-10-2009,766702,6.71081
02-10-2009,17146881,17.35289,02-10-2009,915629,6.43371
01-10-2009,16667819,17.28736,01-10-2009,864261,6.39951
30-09-2009,13894547,18.01821,30-09-2009,684042,6.65164
29-09-2009,13012929,18.01834,29-09-2009,888283,6.71422
28-09-2009,11991897,18.14358,28-09-2009,710402,6.91024
25-09-2009,15618249,17.4746,25-09-2009,808814,6.78659
24-09-2009,18080628,17.83433,24-09-2009,784015,6.9872
23-09-2009,15393705,18.5027,23-09-2009,900767,7.03215
22-09-2009,12552456,19.03113,22-09-2009,3168964,7.08342
21-09-2009,11631722,18.36162,21-09-2009,2923256,6.52041
18-09-2009,13847158,18.31868,18-09-2009,1499877,5.74572
17-09-2009,13442009,18.67745,17-09-2009,417894,5.76283
16-09-2009,13576096,18.87312,16-09-2009,397509,5.76151
15-09-2009,12955986,18.73886,15-09-2009,585026,5.71878
14-09-2009,12024249,18.57143,14-09-2009,429971,5.84011
11-09-2009,16132450,18.56536,11-09-2009,798693,5.72173
10-09-2009,13098007,18.25373,10-09-2009,569427,5.86663
09-09-2009,12553216,17.85935,09-09-2009,333233,5.87388
08-09-2009,13267557,18.01053,08-09-2009,738020,5.77175
04-09-2009,10764939,17.73983,04-09-2009,555633,5.86426
